ticket_id,order_id,created_date,category,channel,agent,first_response_hours,resolution_hours,sla_hours,sla_breached,sentiment,status
TKT000832,ORD005202,2025-02-13,return_request,email,Maya,22.0,55.3,48,False,neutral,closed
TKT000833,ORD005205,2025-02-14,where_is_my_order,sms,Maya,11.7,36.1,48,False,neutral,closed
TKT000834,ORD005213,2025-07-04,address_change,email,Zehra,19.2,52.2,48,False,neutral,closed
TKT000835,ORD005238,2025-01-24,where_is_my_order,email,Maya,18.1,43.1,48,False,positive,closed
TKT000836,ORD005256,2025-06-21,return_request,email,Layla,26.0,44.9,48,False,neutral,closed
TKT000837,ORD005267,2025-03-13,where_is_my_order,email,Aylin,18.8,43.2,48,False,positive,closed
TKT000838,ORD005277,2025-04-18,address_change,social,Aylin,11.5,32.2,48,False,neutral,closed
TKT000839,ORD005279,2025-02-08,product_question,email,Sara,23.4,40.4,48,False,neutral,closed
TKT000840,ORD005298,2025-02-28,where_is_my_order,sms,Layla,32.1,55.1,48,False,neutral,closed
TKT000841,ORD005299,2025-03-03,damaged_item,email,Maya,37.0,69.5,24,True,negative,open
TKT000842,ORD005301,2025-04-21,where_is_my_order,email,Aylin,18.7,53.4,48,False,neutral,closed
TKT000843,ORD005302,2025-04-27,return_request,social,Layla,24.2,43.0,48,False,positive,closed
TKT000844,ORD005320,2025-03-10,where_is_my_order,email,Sara,19.9,39.3,48,False,neutral,closed
TKT000845,ORD005322,2025-04-30,return_request,chat,Maya,22.1,46.3,48,False,negative,closed
TKT000846,ORD005328,2025-06-25,where_is_my_order,sms,Zehra,12.4,22.4,48,False,negative,closed
TKT000847,ORD005332,2025-05-20,cancel_order,chat,Noor,18.2,31.1,24,False,positive,closed
TKT000848,ORD005334,2025-02-13,where_is_my_order,chat,Zehra,16.2,34.1,48,False,negative,closed
TKT000849,ORD005335,2025-03-13,cancel_order,email,Zehra,19.7,28.2,24,False,neutral,closed
TKT000850,ORD005336,2025-05-31,address_change,chat,Noor,40.4,61.8,48,False,neutral,closed
TKT000851,ORD005338,2025-05-13,product_question,email,Aylin,25.1,60.7,48,False,neutral,closed
TKT000852,ORD005343,2025-06-19,cancel_order,email,Sara,20.1,39.5,24,False,neutral,closed
TKT000853,ORD005348,2025-05-24,where_is_my_order,chat,Sara,10.3,45.9,48,False,positive,closed
TKT000854,ORD005351,2025-06-22,product_question,email,Aylin,15.6,37.0,48,False,neutral,closed
TKT000855,ORD005356,2025-06-26,where_is_my_order,email,Noor,29.6,82.2,48,False,neutral,closed
TKT000856,ORD005359,2025-03-13,where_is_my_order,email,Noor,23.3,54.9,48,False,positive,closed
TKT000857,ORD005380,2025-06-16,where_is_my_order,email,Maya,22.3,40.8,48,False,neutral,closed
TKT000858,ORD005381,2025-02-16,where_is_my_order,chat,Layla,18.8,43.8,48,False,neutral,open
TKT000859,ORD005382,2025-05-12,product_question,chat,Aylin,32.0,72.7,48,False,neutral,closed
TKT000860,ORD005394,2025-03-27,return_request,chat,Aylin,26.7,61.6,48,False,negative,closed
TKT000861,ORD005401,2025-05-14,return_request,chat,Noor,23.6,59.8,48,False,neutral,closed
TKT000862,ORD005406,2025-05-19,where_is_my_order,email,Layla,22.2,72.9,48,False,neutral,closed
TKT000863,ORD005408,2025-02-03,where_is_my_order,email,Layla,27.3,31.1,48,False,neutral,closed
TKT000864,ORD005409,2025-02-23,return_request,chat,Zehra,48.3,81.1,48,True,negative,open
TKT000865,ORD005415,2025-05-28,where_is_my_order,social,Sara,35.8,65.1,48,False,neutral,closed
TKT000866,ORD005419,2025-02-06,where_is_my_order,social,Noor,30.4,54.0,48,False,neutral,closed
TKT000867,ORD005426,2025-05-03,where_is_my_order,chat,Zehra,42.3,60.6,48,False,positive,closed
TKT000868,ORD005438,2025-02-18,where_is_my_order,social,Layla,18.9,47.0,48,False,neutral,pending
TKT000869,ORD005466,2025-06-09,where_is_my_order,email,Zehra,31.6,50.2,48,False,neutral,open
TKT000870,ORD005474,2025-02-17,where_is_my_order,email,Sara,18.4,44.7,48,False,neutral,open
TKT000871,ORD005475,2025-05-09,where_is_my_order,chat,Maya,21.1,30.3,48,False,positive,pending
TKT000872,ORD005479,2025-04-19,where_is_my_order,email,Sara,21.8,41.4,48,False,negative,closed
TKT000873,ORD005499,2025-01-11,where_is_my_order,email,Maya,29.0,37.4,48,False,neutral,closed
TKT000874,ORD005500,2025-02-26,product_question,social,Maya,15.2,55.1,48,False,neutral,closed
TKT000875,ORD005505,2025-06-15,where_is_my_order,email,Aylin,9.6,36.1,48,False,neutral,closed
TKT000876,ORD005509,2025-06-06,where_is_my_order,social,Sara,16.0,27.8,48,False,neutral,closed
TKT000877,ORD005510,2025-04-23,return_request,email,Sara,32.5,53.8,48,False,neutral,closed
TKT000878,ORD005521,2025-04-02,where_is_my_order,social,Noor,20.8,25.7,48,False,neutral,closed
TKT000879,ORD005523,2025-03-31,product_question,chat,Sara,22.9,56.7,48,False,neutral,closed
TKT000880,ORD005527,2025-03-12,where_is_my_order,chat,Sara,35.7,79.2,48,False,negative,closed
TKT000881,ORD005541,2025-07-04,where_is_my_order,email,Noor,28.0,57.9,48,False,positive,closed
TKT000882,ORD005546,2025-03-09,product_question,chat,Aylin,27.6,35.1,48,False,neutral,pending
TKT000883,ORD005550,2025-04-04,where_is_my_order,email,Noor,17.5,37.0,48,False,neutral,closed
TKT000884,ORD005568,2025-02-10,where_is_my_order,chat,Zehra,26.3,59.1,48,False,negative,closed
TKT000885,ORD005572,2025-01-07,where_is_my_order,chat,Layla,13.7,43.0,48,False,neutral,closed
TKT000886,ORD005576,2025-01-29,cancel_order,chat,Aylin,13.2,79.1,24,False,positive,closed
TKT000887,ORD005585,2025-05-15,product_question,chat,Sara,29.7,78.4,48,False,neutral,pending
TKT000888,ORD005587,2025-04-17,where_is_my_order,email,Layla,21.4,50.8,48,False,positive,closed
TKT000889,ORD005597,2025-06-26,where_is_my_order,chat,Noor,15.0,22.8,48,False,neutral,closed
TKT000890,ORD005599,2025-04-26,where_is_my_order,email,Zehra,19.7,53.1,48,False,positive,closed
TKT000891,ORD005600,2025-04-07,where_is_my_order,sms,Layla,30.4,66.0,48,False,positive,closed
TKT000892,ORD005601,2025-04-13,where_is_my_order,chat,Zehra,45.8,78.8,48,False,negative,closed
TKT000893,ORD005624,2025-04-25,product_question,email,Maya,22.9,54.1,48,False,neutral,closed
TKT000894,ORD005628,2025-05-31,product_question,social,Aylin,9.0,51.2,48,False,neutral,closed
TKT000895,ORD005630,2025-03-09,return_request,social,Zehra,34.6,47.3,48,False,positive,closed
TKT000896,ORD005631,2025-03-23,product_question,social,Layla,30.4,67.5,48,False,neutral,closed
TKT000897,ORD005632,2025-02-11,damaged_item,email,Sara,37.1,46.9,24,True,negative,closed
TKT000898,ORD005646,2025-02-19,where_is_my_order,chat,Maya,18.4,56.2,48,False,positive,closed
TKT000899,ORD005651,2025-06-18,product_question,chat,Noor,10.1,50.2,48,False,neutral,closed
TKT000900,ORD005652,2025-03-26,return_request,chat,Layla,12.1,22.9,48,False,neutral,closed
TKT000901,ORD005659,2025-01-28,address_change,email,Zehra,31.3,70.3,48,False,negative,closed
TKT000902,ORD005663,2025-04-17,where_is_my_order,email,Layla,23.3,63.6,48,False,neutral,closed
TKT000903,ORD005666,2025-05-11,return_request,social,Zehra,18.3,20.3,48,False,positive,closed
TKT000904,ORD005670,2025-06-06,where_is_my_order,chat,Zehra,8.4,19.1,48,False,negative,closed
TKT000905,ORD005672,2025-06-20,address_change,sms,Aylin,14.8,38.4,48,False,positive,closed
TKT000906,ORD005684,2025-04-19,damaged_item,social,Maya,40.7,62.3,24,True,negative,closed
TKT000907,ORD005687,2025-01-26,damaged_item,social,Maya,13.4,46.7,24,False,negative,pending
TKT000908,ORD005698,2025-06-25,return_request,sms,Aylin,35.1,75.0,48,False,neutral,closed
TKT000909,ORD005704,2025-05-27,damaged_item,chat,Sara,18.1,34.5,24,False,negative,closed
TKT000910,ORD005709,2025-01-14,address_change,email,Zehra,33.8,71.8,48,False,neutral,closed
TKT000911,ORD005722,2025-01-15,where_is_my_order,email,Noor,1.0,26.5,48,False,positive,closed
TKT000912,ORD005729,2025-06-27,product_question,email,Layla,14.6,39.4,48,False,neutral,closed
TKT000913,ORD005731,2025-03-04,return_request,email,Sara,24.6,47.5,48,False,neutral,closed
TKT000914,ORD005742,2025-05-06,product_question,email,Zehra,5.2,31.6,48,False,neutral,open
TKT000915,ORD005747,2025-02-13,where_is_my_order,email,Aylin,12.2,34.1,48,False,neutral,pending
TKT000916,ORD005749,2025-06-30,where_is_my_order,chat,Aylin,21.9,23.9,48,False,negative,closed
TKT000917,ORD005761,2025-01-24,product_question,chat,Maya,25.9,63.5,48,False,neutral,closed
TKT000918,ORD005778,2025-04-14,where_is_my_order,social,Zehra,23.4,28.7,48,False,neutral,closed
TKT000919,ORD005779,2025-05-24,return_request,chat,Sara,15.6,30.7,48,False,neutral,closed
TKT000920,ORD005801,2025-03-30,where_is_my_order,social,Layla,13.4,37.1,48,False,positive,closed
TKT000921,ORD005806,2025-05-21,return_request,email,Noor,36.9,53.5,48,False,negative,closed
TKT000922,ORD005815,2025-04-13,where_is_my_order,email,Aylin,7.6,24.7,48,False,negative,open
TKT000923,ORD005818,2025-02-17,where_is_my_order,chat,Sara,17.5,37.2,48,False,neutral,closed
TKT000924,ORD005831,2025-05-14,where_is_my_order,sms,Aylin,23.4,62.1,48,False,neutral,closed
TKT000925,ORD005837,2025-06-15,return_request,email,Sara,28.2,76.7,48,False,neutral,closed
TKT000926,ORD005838,2025-04-05,product_question,email,Sara,18.3,60.9,48,False,neutral,closed
TKT000927,ORD005844,2025-04-25,return_request,email,Layla,21.4,53.7,48,False,neutral,closed
TKT000928,ORD005846,2025-06-23,damaged_item,chat,Zehra,30.1,49.6,24,True,negative,closed
TKT000929,ORD005847,2025-06-26,cancel_order,chat,Maya,28.2,61.1,24,True,negative,closed
TKT000930,ORD005853,2025-01-13,damaged_item,sms,Maya,30.4,63.4,24,True,negative,closed
TKT000931,ORD005860,2025-03-02,where_is_my_order,email,Zehra,11.4,13.4,48,False,neutral,closed
TKT000932,ORD005862,2025-01-14,damaged_item,chat,Aylin,25.0,44.9,24,True,negative,closed
TKT000933,ORD005865,2025-05-12,address_change,email,Sara,27.4,54.3,48,False,positive,pending
TKT000934,ORD005873,2025-01-29,where_is_my_order,email,Maya,18.9,36.2,48,False,neutral,closed
TKT000935,ORD005875,2025-02-05,address_change,chat,Aylin,20.5,44.6,48,False,neutral,closed
TKT000936,ORD005876,2025-04-01,where_is_my_order,email,Aylin,39.6,76.3,48,False,neutral,closed
TKT000937,ORD005879,2025-05-21,where_is_my_order,chat,Zehra,24.7,46.2,48,False,neutral,closed
TKT000938,ORD005888,2025-02-02,return_request,social,Layla,28.6,46.1,48,False,neutral,closed
TKT000939,ORD005896,2025-06-03,return_request,email,Maya,31.5,53.5,48,False,positive,open
TKT000940,ORD005899,2025-04-18,damaged_item,email,Layla,16.8,47.7,24,False,negative,closed
TKT000941,ORD005903,2025-01-29,where_is_my_order,chat,Zehra,33.4,61.3,48,False,neutral,closed
TKT000942,ORD005922,2025-01-11,return_request,email,Maya,22.7,57.9,48,False,neutral,closed
TKT000943,ORD005944,2025-06-07,damaged_item,email,Sara,27.5,65.7,24,True,negative,closed
TKT000944,ORD005948,2025-05-08,where_is_my_order,email,Sara,28.2,61.3,48,False,neutral,closed
TKT000945,ORD005949,2025-03-17,return_request,chat,Aylin,20.9,36.1,48,False,positive,closed
TKT000946,ORD005953,2025-03-26,return_request,chat,Aylin,23.1,52.1,48,False,neutral,closed
TKT000947,ORD005954,2025-01-20,product_question,email,Aylin,27.5,35.5,48,False,neutral,closed
TKT000948,ORD005956,2025-05-02,where_is_my_order,email,Aylin,26.9,55.1,48,False,neutral,closed
TKT000949,ORD005963,2025-04-10,where_is_my_order,social,Sara,26.2,52.9,48,False,negative,closed
TKT000950,ORD005966,2025-02-27,cancel_order,chat,Noor,24.8,42.7,24,True,negative,closed
TKT000951,ORD005972,2025-01-18,return_request,sms,Aylin,26.2,52.0,48,False,neutral,closed
TKT000952,ORD005973,2025-04-09,product_question,chat,Noor,20.1,28.9,48,False,neutral,closed
TKT000953,ORD005975,2025-07-01,where_is_my_order,email,Layla,38.4,50.9,48,False,neutral,closed
TKT000954,ORD005976,2025-02-20,return_request,chat,Aylin,17.5,41.9,48,False,positive,pending
TKT000955,ORD005978,2025-03-12,where_is_my_order,chat,Maya,20.1,52.2,48,False,neutral,closed
TKT000956,ORD005979,2025-02-03,return_request,sms,Layla,31.4,74.5,48,False,negative,closed
TKT000957,ORD005980,2025-05-08,product_question,email,Layla,23.9,62.0,48,False,neutral,closed
TKT000958,ORD005988,2025-03-19,where_is_my_order,email,Sara,27.8,55.6,48,False,neutral,pending
TKT000959,ORD005999,2025-06-15,return_request,chat,Zehra,35.0,62.7,48,False,neutral,closed
TKT000960,ORD006018,2025-06-10,damaged_item,email,Maya,25.5,51.6,24,True,negative,closed
TKT000961,ORD006027,2025-02-01,where_is_my_order,email,Aylin,4.2,36.2,48,False,neutral,closed
TKT000962,ORD006030,2025-02-13,where_is_my_order,email,Aylin,22.9,64.4,48,False,positive,closed
TKT000963,ORD006039,2025-02-16,where_is_my_order,email,Zehra,41.6,78.2,48,False,positive,closed
TKT000964,ORD006045,2025-04-07,return_request,chat,Aylin,29.9,44.9,48,False,positive,closed
TKT000965,ORD006047,2025-03-16,return_request,chat,Noor,33.5,68.7,48,False,neutral,closed
TKT000966,ORD006065,2025-03-11,return_request,email,Layla,30.5,54.6,48,False,neutral,closed
TKT000967,ORD006079,2025-01-23,where_is_my_order,chat,Sara,14.3,42.4,48,False,neutral,closed
TKT000968,ORD006092,2025-02-04,product_question,social,Layla,7.4,39.3,48,False,neutral,closed
TKT000969,ORD006101,2025-04-19,address_change,chat,Maya,19.4,21.4,48,False,negative,closed
TKT000970,ORD006112,2025-03-19,address_change,chat,Sara,25.1,41.2,48,False,neutral,closed
TKT000971,ORD006118,2025-02-05,where_is_my_order,social,Zehra,19.2,34.8,48,False,negative,closed
TKT000972,ORD006120,2025-01-11,return_request,chat,Noor,41.7,43.7,48,False,neutral,closed
TKT000973,ORD006123,2025-05-20,where_is_my_order,chat,Sara,10.2,37.4,48,False,neutral,closed
TKT000974,ORD006136,2025-03-02,where_is_my_order,social,Aylin,36.9,74.5,48,False,neutral,closed
TKT000975,ORD006137,2025-07-04,where_is_my_order,email,Aylin,34.2,61.5,48,False,neutral,closed
TKT000976,ORD006138,2025-02-15,product_question,social,Maya,25.2,57.6,48,False,neutral,closed
TKT000977,ORD006156,2025-01-28,return_request,social,Zehra,33.5,45.7,48,False,negative,closed
TKT000978,ORD006159,2025-01-03,damaged_item,social,Zehra,11.2,41.9,24,False,negative,closed
TKT000979,ORD006161,2025-05-15,where_is_my_order,social,Zehra,19.3,32.7,48,False,neutral,closed
TKT000980,ORD006162,2025-04-17,cancel_order,email,Maya,16.4,23.2,24,False,negative,closed
TKT000981,ORD006164,2025-04-26,damaged_item,sms,Zehra,11.9,39.7,24,False,negative,closed
TKT000982,ORD006171,2025-07-08,where_is_my_order,social,Aylin,10.5,18.9,48,False,neutral,closed
TKT000983,ORD006184,2025-05-07,address_change,chat,Noor,36.8,59.1,48,False,neutral,closed
TKT000984,ORD006193,2025-02-13,damaged_item,email,Aylin,15.1,35.3,24,False,negative,closed
TKT000985,ORD006201,2025-04-13,where_is_my_order,email,Noor,46.8,66.9,48,False,positive,closed
TKT000986,ORD006203,2025-04-20,return_request,email,Maya,37.9,72.1,48,False,neutral,closed
TKT000987,ORD006210,2025-06-16,where_is_my_order,email,Sara,6.8,22.3,48,False,positive,closed
TKT000988,ORD006225,2025-04-08,damaged_item,email,Noor,19.8,43.8,24,False,negative,closed
TKT000989,ORD006239,2025-06-12,where_is_my_order,chat,Zehra,26.7,56.4,48,False,negative,open
TKT000990,ORD006253,2025-03-30,where_is_my_order,email,Zehra,26.3,70.5,48,False,positive,closed
TKT000991,ORD006254,2025-03-11,where_is_my_order,sms,Aylin,31.7,60.4,48,False,neutral,closed
TKT000992,ORD006257,2025-05-08,return_request,sms,Layla,13.2,31.1,48,False,neutral,closed
TKT000993,ORD006263,2025-01-18,where_is_my_order,email,Zehra,18.4,54.5,48,False,positive,closed
TKT000994,ORD006269,2025-01-17,product_question,chat,Sara,16.3,40.3,48,False,neutral,closed
TKT000995,ORD006275,2025-01-17,return_request,chat,Noor,11.5,30.8,48,False,positive,closed
TKT000996,ORD006282,2025-02-26,damaged_item,email,Layla,7.8,29.7,24,False,negative,closed
TKT000997,ORD006288,2025-06-30,where_is_my_order,chat,Noor,31.5,63.0,48,False,positive,closed
TKT000998,ORD006292,2025-06-30,product_question,email,Aylin,23.2,67.3,48,False,neutral,closed
TKT000999,ORD006293,2025-06-26,where_is_my_order,email,Aylin,10.1,53.8,48,False,negative,closed
TKT001000,ORD006314,2025-02-06,where_is_my_order,email,Layla,8.9,37.1,48,False,neutral,closed
TKT001001,ORD006317,2025-04-14,where_is_my_order,email,Aylin,2.0,37.4,48,False,negative,closed
TKT001002,ORD006327,2025-06-15,return_request,email,Aylin,9.2,31.5,48,False,positive,closed
TKT001003,ORD006328,2025-04-20,where_is_my_order,sms,Layla,13.4,31.6,48,False,positive,closed
TKT001004,ORD006332,2025-07-05,where_is_my_order,chat,Noor,22.6,55.5,48,False,negative,closed
TKT001005,ORD006343,2025-06-16,where_is_my_order,email,Layla,17.7,46.5,48,False,neutral,closed
TKT001006,ORD006348,2025-05-28,where_is_my_order,email,Sara,19.7,52.4,48,False,positive,pending
TKT001007,ORD006361,2025-03-12,where_is_my_order,social,Sara,21.1,67.0,48,False,neutral,open
TKT001008,ORD006363,2025-04-10,where_is_my_order,email,Sara,13.1,34.8,48,False,positive,closed
TKT001009,ORD006364,2025-02-01,where_is_my_order,chat,Sara,33.7,50.6,48,False,positive,closed
TKT001010,ORD006373,2025-07-04,where_is_my_order,social,Noor,22.8,37.8,48,False,neutral,closed
TKT001011,ORD006375,2025-03-03,where_is_my_order,email,Zehra,8.6,39.3,48,False,neutral,closed
TKT001012,ORD006393,2025-03-11,product_question,social,Sara,3.1,36.2,48,False,neutral,closed
TKT001013,ORD006396,2025-05-31,cancel_order,chat,Zehra,15.7,38.4,24,False,positive,closed
TKT001014,ORD006417,2025-03-29,cancel_order,email,Aylin,4.7,28.5,24,False,positive,closed
TKT001015,ORD006419,2025-06-13,where_is_my_order,email,Aylin,21.0,45.4,48,False,neutral,closed
TKT001016,ORD006420,2025-05-10,return_request,social,Aylin,39.5,55.1,48,False,neutral,closed
TKT001017,ORD006438,2025-03-13,cancel_order,email,Maya,11.2,43.4,24,False,neutral,closed
TKT001018,ORD006446,2025-02-11,return_request,chat,Zehra,17.4,57.5,48,False,neutral,closed
TKT001019,ORD006449,2025-05-18,where_is_my_order,chat,Sara,4.4,37.1,48,False,neutral,closed
TKT001020,ORD006455,2025-05-07,return_request,email,Maya,28.6,72.7,48,False,negative,closed
TKT001021,ORD006477,2025-06-01,product_question,email,Zehra,33.6,56.7,48,False,neutral,closed
TKT001022,ORD006478,2025-03-29,where_is_my_order,email,Sara,29.1,41.7,48,False,neutral,closed
TKT001023,ORD006481,2025-06-03,where_is_my_order,email,Maya,21.0,55.2,48,False,negative,closed
TKT001024,ORD006482,2025-04-04,address_change,social,Maya,17.8,49.8,48,False,neutral,closed
TKT001025,ORD006483,2025-06-21,cancel_order,email,Layla,27.3,45.6,24,True,negative,closed
TKT001026,ORD006496,2025-01-14,where_is_my_order,chat,Sara,15.6,31.9,48,False,neutral,closed
TKT001027,ORD006504,2025-06-18,where_is_my_order,email,Aylin,19.2,47.8,48,False,neutral,closed
TKT001028,ORD006512,2025-02-09,where_is_my_order,chat,Maya,40.7,67.5,48,False,positive,closed
TKT001029,ORD006515,2025-02-07,where_is_my_order,sms,Aylin,11.9,26.2,48,False,neutral,closed
TKT001030,ORD006535,2025-04-01,return_request,sms,Layla,11.8,29.1,48,False,positive,closed
TKT001031,ORD006553,2025-06-13,product_question,chat,Noor,24.4,71.9,48,False,neutral,closed
TKT001032,ORD006559,2025-06-23,address_change,chat,Layla,23.1,32.7,48,False,neutral,closed
TKT001033,ORD006560,2025-02-25,where_is_my_order,sms,Zehra,24.5,36.8,48,False,negative,closed
TKT001034,ORD006574,2025-04-23,return_request,email,Noor,21.1,48.7,48,False,neutral,closed
TKT001035,ORD006576,2025-05-05,product_question,chat,Sara,20.5,42.1,48,False,neutral,closed
TKT001036,ORD006591,2025-02-28,where_is_my_order,email,Layla,27.7,51.3,48,False,negative,closed
TKT001037,ORD006594,2025-06-07,where_is_my_order,chat,Sara,36.9,52.7,48,False,negative,closed
TKT001038,ORD006597,2025-02-24,where_is_my_order,email,Maya,19.8,62.3,48,False,neutral,closed
TKT001039,ORD006609,2025-01-29,where_is_my_order,chat,Zehra,26.0,68.7,48,False,positive,closed
TKT001040,ORD006616,2025-02-01,where_is_my_order,sms,Aylin,46.8,56.2,48,False,positive,closed
TKT001041,ORD006626,2025-06-21,product_question,chat,Sara,41.1,60.1,48,False,neutral,open
TKT001042,ORD006631,2025-05-13,where_is_my_order,email,Zehra,21.2,48.7,48,False,neutral,closed
TKT001043,ORD006633,2025-06-18,return_request,email,Sara,24.9,39.9,48,False,neutral,closed
TKT001044,ORD006635,2025-06-02,where_is_my_order,social,Zehra,13.0,48.8,48,False,positive,closed
TKT001045,ORD006647,2025-01-19,product_question,chat,Zehra,39.4,83.8,48,False,neutral,closed
TKT001046,ORD006650,2025-03-05,cancel_order,chat,Zehra,17.4,40.6,24,False,negative,closed
TKT001047,ORD006655,2025-04-11,where_is_my_order,chat,Zehra,30.1,63.7,48,False,neutral,pending
TKT001048,ORD006674,2025-03-29,address_change,email,Layla,11.9,44.8,48,False,neutral,closed
TKT001049,ORD006675,2025-05-16,return_request,email,Aylin,25.0,50.3,48,False,neutral,closed
TKT001050,ORD006680,2025-04-02,where_is_my_order,email,Maya,11.2,61.3,48,False,positive,closed
TKT001051,ORD006688,2025-06-17,where_is_my_order,sms,Maya,21.6,35.7,48,False,neutral,closed
TKT001052,ORD006689,2025-04-21,where_is_my_order,email,Maya,20.4,35.0,48,False,negative,closed
TKT001053,ORD006715,2025-04-30,return_request,social,Aylin,24.8,29.6,48,False,neutral,closed
TKT001054,ORD006717,2025-05-20,where_is_my_order,chat,Aylin,29.2,67.2,48,False,positive,closed
TKT001055,ORD006726,2025-03-23,where_is_my_order,chat,Layla,24.6,41.3,48,False,positive,closed
TKT001056,ORD006733,2025-06-16,where_is_my_order,social,Layla,34.1,56.1,48,False,neutral,closed
TKT001057,ORD006734,2025-06-04,where_is_my_order,sms,Aylin,10.9,47.9,48,False,negative,closed
TKT001058,ORD006737,2025-01-08,return_request,chat,Maya,11.1,13.1,48,False,neutral,closed
TKT001059,ORD006741,2025-04-30,damaged_item,email,Layla,15.7,53.3,24,False,negative,closed
TKT001060,ORD006745,2025-01-23,where_is_my_order,sms,Sara,25.9,42.4,48,False,neutral,closed
TKT001061,ORD006747,2025-04-24,address_change,email,Noor,14.9,64.6,48,False,positive,closed
TKT001062,ORD006748,2025-04-17,where_is_my_order,chat,Layla,1.0,35.1,48,False,negative,closed
TKT001063,ORD006756,2025-01-21,cancel_order,social,Aylin,7.2,36.8,24,False,positive,closed
TKT001064,ORD006768,2025-04-05,cancel_order,email,Aylin,26.7,65.6,24,True,negative,pending
TKT001065,ORD006769,2025-06-04,where_is_my_order,email,Aylin,29.0,51.4,48,False,positive,closed
TKT001066,ORD006773,2025-04-03,damaged_item,email,Sara,22.3,50.4,24,False,negative,closed
TKT001067,ORD006780,2025-05-22,where_is_my_order,email,Layla,52.2,79.2,48,True,negative,closed
TKT001068,ORD006782,2025-03-15,return_request,social,Maya,19.1,56.3,48,False,neutral,closed
TKT001069,ORD006785,2025-05-09,cancel_order,chat,Layla,1.0,30.7,24,False,neutral,closed
TKT001070,ORD006789,2025-05-24,return_request,social,Maya,16.6,45.8,48,False,neutral,closed
TKT001071,ORD006794,2025-04-28,damaged_item,social,Sara,24.7,44.2,24,True,negative,closed
TKT001072,ORD006795,2025-05-07,return_request,email,Noor,29.6,50.8,48,False,positive,closed
TKT001073,ORD006807,2025-04-08,where_is_my_order,email,Aylin,23.3,26.5,48,False,negative,closed
TKT001074,ORD006811,2025-02-05,where_is_my_order,chat,Maya,8.1,29.3,48,False,neutral,closed
TKT001075,ORD006815,2025-04-02,return_request,chat,Noor,32.0,45.2,48,False,positive,closed
TKT001076,ORD006816,2025-02-17,where_is_my_order,chat,Aylin,9.5,40.1,48,False,positive,closed
TKT001077,ORD006817,2025-05-08,product_question,social,Noor,23.9,25.9,48,False,neutral,closed
TKT001078,ORD006820,2025-06-29,where_is_my_order,chat,Aylin,21.0,78.7,48,False,negative,closed
TKT001079,ORD006821,2025-05-10,return_request,chat,Aylin,24.7,45.2,48,False,neutral,closed
TKT001080,ORD006822,2025-07-02,product_question,sms,Sara,28.5,55.2,48,False,neutral,closed
TKT001081,ORD006827,2025-01-09,address_change,email,Layla,32.8,55.8,48,False,positive,closed
TKT001082,ORD006828,2025-06-18,damaged_item,chat,Aylin,8.9,52.5,24,False,negative,closed
TKT001083,ORD006833,2025-02-23,where_is_my_order,social,Aylin,7.2,39.5,48,False,neutral,closed
TKT001084,ORD006838,2025-05-09,where_is_my_order,email,Aylin,16.4,34.9,48,False,neutral,closed
TKT001085,ORD006847,2025-02-19,product_question,chat,Maya,23.0,27.5,48,False,neutral,closed
TKT001086,ORD006852,2025-03-16,address_change,chat,Layla,16.6,48.3,48,False,neutral,closed
TKT001087,ORD006858,2025-03-17,product_question,email,Maya,4.9,38.2,48,False,neutral,closed
TKT001088,ORD006870,2025-04-17,where_is_my_order,sms,Layla,21.6,59.0,48,False,neutral,closed
TKT001089,ORD006882,2025-05-08,where_is_my_order,chat,Aylin,16.1,44.3,48,False,neutral,closed
TKT001090,ORD006886,2025-06-30,where_is_my_order,email,Noor,36.1,53.8,48,False,negative,closed
TKT001091,ORD006887,2025-03-24,product_question,social,Layla,17.4,54.4,48,False,neutral,closed
TKT001092,ORD006891,2025-04-29,where_is_my_order,chat,Sara,20.5,33.6,48,False,positive,closed
TKT001093,ORD006903,2025-05-14,damaged_item,email,Maya,1.0,39.0,24,False,negative,closed
TKT001094,ORD006919,2025-03-07,cancel_order,social,Zehra,7.2,45.5,24,False,positive,closed
TKT001095,ORD006941,2025-05-14,return_request,chat,Aylin,29.5,52.4,48,False,negative,closed
TKT001096,ORD006944,2025-04-28,return_request,email,Zehra,21.0,45.0,48,False,neutral,closed
TKT001097,ORD006946,2025-05-30,return_request,email,Sara,24.1,36.2,48,False,positive,closed
TKT001098,ORD006962,2025-02-06,address_change,email,Sara,30.4,52.1,48,False,neutral,closed
TKT001099,ORD006967,2025-04-16,return_request,chat,Layla,25.5,40.7,48,False,neutral,closed
TKT001100,ORD006969,2025-05-01,where_is_my_order,email,Maya,19.6,27.6,48,False,neutral,closed
TKT001101,ORD006971,2025-06-03,damaged_item,sms,Zehra,16.0,49.3,24,False,negative,pending
TKT001102,ORD006982,2025-07-05,product_question,chat,Layla,16.0,53.9,48,False,neutral,closed
TKT001103,ORD006997,2025-05-24,where_is_my_order,email,Layla,7.4,26.3,48,False,positive,closed
TKT001104,ORD006999,2025-06-20,where_is_my_order,chat,Zehra,31.2,51.4,48,False,neutral,closed
TKT001105,ORD007002,2025-06-18,damaged_item,social,Maya,22.5,47.2,24,False,negative,closed
TKT001106,ORD007003,2025-04-28,damaged_item,chat,Layla,30.1,52.1,24,True,negative,closed
TKT001107,ORD007006,2025-03-26,damaged_item,email,Zehra,27.2,56.3,24,True,negative,closed
