order_id,order_date,product_line,units,order_value,country,fulfillment_center,carrier,promo_type,shipping_cost,delivery_days,promised_days,late_delivery,returned,return_reason
ORD006158,2025-01-09,Signature Hoodie,1,89.0,Canada,3PL_International,Passport_Global,none,16.71,3.7,9,False,False,none
ORD006159,2025-01-01,Signature Hoodie,2,178.0,Australia,3PL_International,Passport_Global,none,18.88,5.9,9,False,False,none
ORD006160,2025-06-20,Lounge Set,1,142.0,United States,3PL_East,Carrier_D,none,7.6,5.7,5,True,False,none
ORD006161,2025-05-09,Signature Hoodie,1,71.2,United States,3PL_West,Carrier_D,email_drop,6.85,4.6,5,False,False,none
ORD006162,2025-04-13,Signature Hoodie,3,267.0,Germany,3PL_International,Passport_Global,none,19.79,5.2,9,False,False,none
ORD006163,2025-03-08,Weighted Tee,4,183.6,United States,3PL_Central,Carrier_C,influencer_drop,9.27,1.3,5,False,False,none
ORD006164,2025-04-15,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_C,none,6.83,5.4,5,True,False,none
ORD006165,2025-06-14,Weighted Tee,1,54.0,United States,3PL_West,Carrier_A,none,5.77,3.5,5,False,False,none
ORD006166,2025-05-02,Lounge Set,2,284.0,United States,3PL_West,Carrier_A,none,5.29,4.5,5,False,False,none
ORD006167,2025-04-21,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_A,none,5.74,2.3,5,False,False,none
ORD006168,2025-03-26,Cloud Sweatpants,1,66.3,United States,3PL_West,Carrier_C,influencer_drop,4.12,4.2,5,False,False,none
ORD006169,2025-03-08,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,5.18,4.8,5,False,False,none
ORD006170,2025-05-11,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_A,none,10.4,3.4,5,False,False,none
ORD006171,2025-06-28,Signature Hoodie,1,89.0,United Kingdom,3PL_International,Passport_Global,none,18.25,5.6,9,False,True,changed_mind
ORD006172,2025-03-20,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_C,none,6.81,5.2,5,True,False,none
ORD006173,2025-03-15,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_B,none,7.03,3.9,5,False,False,none
ORD006174,2025-03-21,Lounge Set,4,568.0,Australia,3PL_International,Passport_Global,none,22.48,5.0,9,False,False,none
ORD006175,2025-03-21,Signature Hoodie,4,302.6,United States,3PL_East,Carrier_A,product_launch,9.1,5.2,5,True,False,none
ORD006176,2025-06-29,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_D,none,5.34,3.6,5,False,False,none
ORD006177,2025-05-12,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,4.86,4.0,5,False,False,none
ORD006178,2025-03-10,Signature Hoodie,1,71.2,United States,3PL_East,Carrier_A,email_drop,5.62,5.0,5,False,False,none
ORD006179,2025-03-12,Lounge Set,3,426.0,United States,3PL_East,Carrier_D,none,9.32,2.9,5,False,False,none
ORD006180,2025-03-21,Zip Hoodie,1,76.8,Australia,3PL_International,Passport_Global,email_drop,18.67,4.5,9,False,False,none
ORD006181,2025-01-08,Cloud Sweatpants,1,70.2,United States,3PL_East,Carrier_B,holiday_sale,4.5,4.1,5,False,False,none
ORD006182,2025-04-06,Cloud Sweatpants,3,187.2,United States,3PL_Central,Carrier_B,influencer_drop,7.84,3.0,5,False,False,none
ORD006183,2025-06-02,Cloud Sweatpants,2,124.8,United Kingdom,3PL_International,Passport_Global,product_launch,18.45,6.6,9,False,False,none
ORD006184,2025-05-03,Lounge Set,3,340.8,United States,3PL_East,Carrier_A,email_drop,7.83,5.2,5,True,False,none
ORD006185,2025-02-09,Cloud Sweatpants,1,78.0,Canada,3PL_International,Passport_Global,none,17.36,5.1,9,False,True,quality_issue
ORD006186,2025-05-17,Zip Hoodie,2,153.6,United States,3PL_Central,Carrier_A,product_launch,6.6,4.6,5,False,False,none
ORD006187,2025-05-15,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_D,none,8.41,3.7,5,False,False,none
ORD006188,2025-02-22,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_D,none,5.94,2.4,5,False,False,none
ORD006189,2025-04-26,Cloud Sweatpants,1,66.3,United States,3PL_Central,Carrier_C,influencer_drop,7.05,2.7,5,False,False,none
ORD006190,2025-04-23,Signature Hoodie,1,75.65,Canada,3PL_International,Passport_Global,holiday_sale,20.58,5.9,9,False,False,none
ORD006191,2025-06-06,Cloud Sweatpants,1,66.3,United States,3PL_East,Carrier_B,holiday_sale,5.0,3.0,5,False,False,none
ORD006192,2025-01-28,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_A,none,6.52,5.7,5,True,False,none
ORD006193,2025-02-09,Signature Hoodie,1,75.65,United Kingdom,3PL_International,Passport_Global,email_drop,18.52,4.1,9,False,False,none
ORD006194,2025-03-30,Weighted Tee,3,162.0,United States,3PL_West,Carrier_C,none,8.32,3.0,5,False,False,none
ORD006195,2025-01-10,Signature Hoodie,3,226.95,Australia,3PL_International,Passport_Global,influencer_drop,19.49,5.1,9,False,False,none
ORD006196,2025-03-19,Lounge Set,1,113.6,United States,3PL_Central,Carrier_A,email_drop,4.64,3.7,5,False,False,none
ORD006197,2025-05-29,Cloud Sweatpants,4,312.0,United States,3PL_West,Carrier_A,none,8.47,5.3,5,True,False,none
ORD006198,2025-01-31,Signature Hoodie,1,75.65,United States,3PL_East,Carrier_D,influencer_drop,6.86,4.0,5,False,False,none
ORD006199,2025-03-26,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_A,none,4.42,3.2,5,False,True,changed_mind
ORD006200,2025-06-29,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_B,none,4.77,3.1,5,False,False,none
ORD006201,2025-04-02,Zip Hoodie,1,86.4,United States,3PL_Central,Carrier_C,product_launch,6.21,5.7,5,True,False,none
ORD006202,2025-03-31,Zip Hoodie,1,81.6,United States,3PL_East,Carrier_B,email_drop,6.64,5.9,5,True,False,none
ORD006203,2025-04-13,Cloud Sweatpants,3,234.0,Australia,3PL_International,Passport_Global,none,19.37,4.1,9,False,True,late_delivery
ORD006204,2025-02-07,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_B,none,10.8,3.5,5,False,False,none
ORD006205,2025-01-30,Lounge Set,1,142.0,United States,3PL_East,Carrier_A,none,4.25,4.8,5,False,False,none
ORD006206,2025-05-06,Lounge Set,1,142.0,Germany,3PL_International,Passport_Global,none,16.85,5.1,9,False,False,none
ORD006207,2025-03-16,Cloud Sweatpants,3,234.0,United States,3PL_West,Carrier_B,none,6.19,3.0,5,False,False,none
ORD006208,2025-02-28,Lounge Set,4,568.0,Canada,3PL_International,Passport_Global,none,19.8,3.8,9,False,False,none
ORD006209,2025-01-07,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_C,none,6.31,3.7,5,False,False,none
ORD006210,2025-06-07,Cloud Sweatpants,2,132.6,United States,3PL_West,Carrier_A,email_drop,6.17,4.5,5,False,False,none
ORD006211,2025-01-07,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_A,none,5.36,1.9,5,False,False,none
ORD006212,2025-05-21,Signature Hoodie,2,178.0,United States,3PL_Central,Carrier_B,none,6.26,3.2,5,False,False,none
ORD006213,2025-03-14,Signature Hoodie,4,320.4,United States,3PL_West,Carrier_A,holiday_sale,7.77,5.0,5,False,False,none
ORD006214,2025-04-21,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_A,none,5.12,3.5,5,False,False,none
ORD006215,2025-02-19,Weighted Tee,2,86.4,United States,3PL_Central,Carrier_A,email_drop,4.72,2.8,5,False,False,none
ORD006216,2025-02-01,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_A,none,6.25,4.6,5,False,False,none
ORD006217,2025-04-08,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_B,none,6.8,5.0,5,False,False,none
ORD006218,2025-05-10,Signature Hoodie,2,142.4,United States,3PL_West,Carrier_A,email_drop,5.69,4.8,5,False,False,none
ORD006219,2025-02-09,Cloud Sweatpants,4,312.0,United States,3PL_East,Carrier_A,none,6.93,3.2,5,False,False,none
ORD006220,2025-03-22,Zip Hoodie,1,96.0,United Kingdom,3PL_International,Passport_Global,none,18.43,2.8,9,False,False,none
ORD006221,2025-03-23,Signature Hoodie,4,284.8,United Kingdom,3PL_International,Passport_Global,holiday_sale,21.98,5.4,9,False,False,none
ORD006222,2025-02-13,Signature Hoodie,4,356.0,Canada,3PL_International,Passport_Global,none,20.0,3.6,9,False,False,none
ORD006223,2025-04-14,Zip Hoodie,4,326.4,United States,3PL_West,Carrier_A,email_drop,7.76,3.2,5,False,False,none
ORD006224,2025-01-30,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_B,none,5.89,1.4,5,False,False,none
ORD006225,2025-04-03,Cloud Sweatpants,2,156.0,United States,3PL_East,Carrier_A,none,4.87,4.7,5,False,False,none
ORD006226,2025-01-23,Zip Hoodie,1,76.8,United States,3PL_Central,Carrier_C,email_drop,4.17,1.0,5,False,False,none
ORD006227,2025-03-30,Signature Hoodie,3,267.0,Australia,3PL_International,Passport_Global,none,21.14,5.4,9,False,False,none
ORD006228,2025-03-03,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_C,none,4.85,4.9,5,False,False,none
ORD006229,2025-03-24,Signature Hoodie,1,75.65,United States,3PL_West,Carrier_C,product_launch,5.31,4.2,5,False,False,none
ORD006230,2025-03-22,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,5.48,3.5,5,False,False,none
ORD006231,2025-06-17,Lounge Set,1,113.6,United States,3PL_Central,Carrier_B,email_drop,6.19,1.0,5,False,False,none
ORD006232,2025-03-30,Zip Hoodie,1,96.0,United States,3PL_West,Carrier_B,none,5.21,1.7,5,False,False,none
ORD006233,2025-06-03,Signature Hoodie,1,89.0,United Kingdom,3PL_International,Passport_Global,none,18.48,3.6,9,False,False,none
ORD006234,2025-02-15,Signature Hoodie,1,71.2,United States,3PL_West,Carrier_A,email_drop,4.85,5.7,5,True,False,none
ORD006235,2025-03-09,Signature Hoodie,2,160.2,Australia,3PL_International,Passport_Global,email_drop,17.9,5.8,9,False,False,none
ORD006236,2025-01-16,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,5.17,3.8,5,False,True,fit_issue
ORD006237,2025-03-20,Zip Hoodie,4,307.2,United States,3PL_East,Carrier_B,email_drop,8.04,2.6,5,False,False,none
ORD006238,2025-05-05,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_A,none,4.85,3.7,5,False,False,none
ORD006239,2025-06-06,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_D,none,6.38,5.1,5,True,False,none
ORD006240,2025-04-14,Weighted Tee,1,48.6,United States,3PL_West,Carrier_A,influencer_drop,4.24,4.8,5,False,True,changed_mind
ORD006241,2025-04-29,Lounge Set,4,568.0,United States,3PL_West,Carrier_A,none,9.33,2.3,5,False,False,none
ORD006242,2025-02-05,Signature Hoodie,3,267.0,United States,3PL_Central,Carrier_C,none,7.94,5.0,5,False,False,none
ORD006243,2025-01-08,Cloud Sweatpants,2,124.8,United States,3PL_East,Carrier_C,influencer_drop,5.6,3.7,5,False,False,none
ORD006244,2025-05-30,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_B,none,6.69,3.8,5,False,False,none
ORD006245,2025-02-03,Cloud Sweatpants,2,124.8,United States,3PL_Central,Carrier_B,product_launch,5.82,5.7,5,True,False,none
ORD006246,2025-01-19,Signature Hoodie,4,320.4,United States,3PL_East,Carrier_A,influencer_drop,9.38,4.6,5,False,False,none
ORD006247,2025-06-21,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_D,none,4.96,4.7,5,False,False,none
ORD006248,2025-06-25,Zip Hoodie,2,192.0,United States,3PL_Central,Carrier_B,none,6.17,4.3,5,False,False,none
ORD006249,2025-04-24,Zip Hoodie,4,307.2,Australia,3PL_International,Passport_Global,product_launch,19.62,6.8,9,False,False,none
ORD006250,2025-03-13,Cloud Sweatpants,3,187.2,United States,3PL_West,Carrier_C,holiday_sale,6.86,3.6,5,False,False,none
ORD006251,2025-06-05,Cloud Sweatpants,4,312.0,Canada,3PL_International,Passport_Global,none,21.44,4.7,9,False,False,none
ORD006252,2025-02-11,Signature Hoodie,4,356.0,United States,3PL_East,Carrier_B,none,8.94,3.5,5,False,False,none
ORD006253,2025-03-21,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_B,none,4.65,5.1,5,True,False,none
ORD006254,2025-03-10,Lounge Set,1,113.6,United States,3PL_East,Carrier_C,holiday_sale,5.29,5.3,5,True,False,none
ORD006255,2025-06-17,Cloud Sweatpants,1,70.2,United States,3PL_Central,Carrier_D,product_launch,7.3,4.5,5,False,False,none
ORD006256,2025-06-18,Weighted Tee,2,91.8,Canada,3PL_International,Passport_Global,influencer_drop,18.3,3.2,9,False,False,none
ORD006257,2025-05-01,Zip Hoodie,1,96.0,United Kingdom,3PL_International,Passport_Global,none,18.2,6.7,9,False,True,late_delivery
ORD006258,2025-01-23,Lounge Set,1,120.7,United States,3PL_East,Carrier_C,holiday_sale,5.37,3.1,5,False,False,none
ORD006259,2025-03-29,Cloud Sweatpants,2,156.0,United States,3PL_Central,Carrier_A,none,5.98,2.7,5,False,False,none
ORD006260,2025-02-19,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,6.72,2.6,5,False,False,none
ORD006261,2025-06-13,Lounge Set,1,142.0,United States,3PL_East,Carrier_D,none,6.74,5.8,5,True,False,none
ORD006262,2025-01-28,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_B,none,4.4,3.3,5,False,True,changed_mind
ORD006263,2025-01-11,Lounge Set,4,568.0,United States,3PL_West,Carrier_B,none,9.5,5.7,5,True,False,none
ORD006264,2025-05-12,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_B,none,6.91,3.9,5,False,False,none
ORD006265,2025-03-25,Cloud Sweatpants,2,156.0,United States,3PL_Central,Carrier_C,none,4.79,2.6,5,False,True,fit_issue
ORD006266,2025-06-06,Signature Hoodie,3,240.3,United States,3PL_East,Carrier_A,influencer_drop,5.98,2.7,5,False,False,none
ORD006267,2025-01-16,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_A,none,5.64,3.3,5,False,False,none
ORD006268,2025-05-31,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_C,none,4.69,4.8,5,False,False,none
ORD006269,2025-01-08,Weighted Tee,3,162.0,United States,3PL_East,Carrier_A,none,7.8,4.9,5,False,False,none
ORD006270,2025-01-06,Lounge Set,3,426.0,United States,3PL_West,Carrier_C,none,7.24,1.5,5,False,False,none
ORD006271,2025-03-26,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_A,none,5.68,3.8,5,False,False,none
ORD006272,2025-02-14,Cloud Sweatpants,1,70.2,United States,3PL_West,Carrier_A,email_drop,5.86,4.3,5,False,False,none
ORD006273,2025-04-20,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_C,none,3.76,3.0,5,False,False,none
ORD006274,2025-01-06,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_A,none,4.45,2.8,5,False,False,none
ORD006275,2025-01-08,Weighted Tee,2,86.4,United States,3PL_East,Carrier_B,influencer_drop,7.69,3.3,5,False,False,none
ORD006276,2025-05-17,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_B,none,5.61,1.5,5,False,True,late_delivery
ORD006277,2025-02-12,Cloud Sweatpants,3,187.2,United States,3PL_West,Carrier_C,influencer_drop,8.12,5.0,5,False,False,none
ORD006278,2025-05-02,Lounge Set,2,284.0,United States,3PL_Central,Carrier_A,none,8.27,3.6,5,False,False,none
ORD006279,2025-05-21,Signature Hoodie,3,226.95,United States,3PL_Central,Carrier_B,holiday_sale,8.51,4.1,5,False,False,none
ORD006280,2025-01-12,Weighted Tee,2,108.0,United States,3PL_West,Carrier_D,none,8.31,3.4,5,False,False,none
ORD006281,2025-05-25,Zip Hoodie,4,384.0,United States,3PL_East,Carrier_B,none,7.81,3.1,5,False,False,none
ORD006282,2025-02-23,Signature Hoodie,1,71.2,United States,3PL_West,Carrier_A,email_drop,6.36,2.9,5,False,False,none
ORD006283,2025-03-15,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_A,none,7.53,3.6,5,False,False,none
ORD006284,2025-01-18,Signature Hoodie,1,80.1,Germany,3PL_International,Passport_Global,influencer_drop,17.91,4.0,9,False,False,none
ORD006285,2025-06-06,Zip Hoodie,3,288.0,United States,3PL_West,Carrier_A,none,9.19,4.9,5,False,False,none
ORD006286,2025-04-13,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_B,none,6.78,2.1,5,False,False,none
ORD006287,2025-04-02,Signature Hoodie,1,71.2,United States,3PL_West,Carrier_B,holiday_sale,5.45,3.6,5,False,False,none
ORD006288,2025-06-26,Zip Hoodie,3,244.8,Australia,3PL_International,Passport_Global,holiday_sale,21.06,5.7,9,False,False,none
ORD006289,2025-03-07,Cloud Sweatpants,4,312.0,United States,3PL_West,Carrier_B,none,9.25,2.1,5,False,False,none
ORD006290,2025-06-14,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_C,none,6.01,2.9,5,False,False,none
ORD006291,2025-05-15,Lounge Set,3,340.8,United States,3PL_Central,Carrier_A,influencer_drop,5.98,3.7,5,False,False,none
ORD006292,2025-06-20,Signature Hoodie,3,213.6,United States,3PL_West,Carrier_B,influencer_drop,7.99,4.0,5,False,False,none
ORD006293,2025-06-17,Zip Hoodie,1,81.6,Australia,3PL_International,Passport_Global,holiday_sale,17.4,5.6,9,False,True,changed_mind
ORD006294,2025-06-29,Zip Hoodie,2,172.8,United States,3PL_East,Carrier_C,holiday_sale,6.1,4.3,5,False,True,changed_mind
ORD006295,2025-01-27,Signature Hoodie,3,267.0,Canada,3PL_International,Passport_Global,none,19.91,4.3,9,False,False,none
ORD006296,2025-05-30,Weighted Tee,2,86.4,Australia,3PL_International,Passport_Global,email_drop,18.39,4.6,9,False,False,none
ORD006297,2025-06-01,Cloud Sweatpants,2,156.0,United States,3PL_West,Carrier_C,none,7.12,4.2,5,False,False,none
ORD006298,2025-04-30,Signature Hoodie,1,89.0,United Kingdom,3PL_International,Passport_Global,none,16.83,4.9,9,False,False,none
ORD006299,2025-02-25,Cloud Sweatpants,4,265.2,United States,3PL_West,Carrier_B,influencer_drop,7.4,2.8,5,False,False,none
ORD006300,2025-06-25,Zip Hoodie,4,384.0,United States,3PL_West,Carrier_A,none,8.73,6.0,5,True,True,late_delivery
ORD006301,2025-02-10,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,6.46,2.6,5,False,False,none
ORD006302,2025-04-01,Signature Hoodie,2,160.2,United States,3PL_West,Carrier_A,email_drop,6.12,2.2,5,False,False,none
ORD006303,2025-04-05,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_A,none,5.18,3.3,5,False,False,none
ORD006304,2025-02-02,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_B,none,5.16,3.8,5,False,False,none
ORD006305,2025-05-16,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_C,none,7.41,4.0,5,False,False,none
ORD006306,2025-01-18,Cloud Sweatpants,4,280.8,United States,3PL_West,Carrier_D,email_drop,11.4,5.5,5,True,False,none
ORD006307,2025-05-10,Signature Hoodie,2,178.0,United States,3PL_East,Carrier_A,none,6.07,2.0,5,False,False,none
ORD006308,2025-06-08,Signature Hoodie,3,267.0,United States,3PL_West,Carrier_A,none,7.53,3.4,5,False,False,none
ORD006309,2025-03-09,Zip Hoodie,3,288.0,United States,3PL_Central,Carrier_A,none,7.07,4.7,5,False,False,none
ORD006310,2025-05-13,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_D,none,10.99,3.1,5,False,False,none
ORD006311,2025-02-01,Signature Hoodie,1,71.2,United States,3PL_Central,Carrier_A,product_launch,4.17,5.3,5,True,False,none
ORD006312,2025-06-07,Signature Hoodie,3,267.0,Germany,3PL_International,Passport_Global,none,19.31,4.7,9,False,False,none
ORD006313,2025-06-23,Zip Hoodie,3,230.4,Germany,3PL_International,Passport_Global,holiday_sale,20.81,3.9,9,False,False,none
ORD006314,2025-01-31,Cloud Sweatpants,1,78.0,United States,3PL_East,Carrier_C,none,6.76,1.4,5,False,True,changed_mind
ORD006315,2025-05-09,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_A,none,5.38,3.5,5,False,False,none
ORD006316,2025-04-02,Zip Hoodie,3,288.0,United States,3PL_Central,Carrier_B,none,7.48,5.5,5,True,False,none
ORD006317,2025-04-07,Zip Hoodie,1,86.4,United States,3PL_East,Carrier_A,influencer_drop,5.43,3.8,5,False,False,none
ORD006318,2025-05-12,Signature Hoodie,1,75.65,United States,3PL_Central,Carrier_C,product_launch,5.46,4.8,5,False,False,none
ORD006319,2025-03-30,Signature Hoodie,1,89.0,Germany,3PL_International,Passport_Global,none,19.48,5.1,9,False,False,none
ORD006320,2025-04-21,Signature Hoodie,4,356.0,United States,3PL_Central,Carrier_C,none,9.2,4.9,5,False,False,none
ORD006321,2025-02-16,Lounge Set,1,142.0,United States,3PL_West,Carrier_B,none,5.1,6.0,5,True,False,none
ORD006322,2025-03-13,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_D,none,7.52,1.0,5,False,False,none
ORD006323,2025-06-10,Signature Hoodie,1,89.0,United Kingdom,3PL_International,Passport_Global,none,18.55,4.0,9,False,False,none
ORD006324,2025-01-23,Cloud Sweatpants,1,66.3,Canada,3PL_International,Passport_Global,holiday_sale,17.04,5.0,9,False,False,none
ORD006325,2025-04-20,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_A,none,5.6,4.9,5,False,False,none
ORD006326,2025-02-07,Lounge Set,1,127.8,United States,3PL_East,Carrier_A,influencer_drop,5.42,3.0,5,False,False,none
ORD006327,2025-06-07,Cloud Sweatpants,1,62.4,United Kingdom,3PL_International,Passport_Global,holiday_sale,16.88,5.4,9,False,True,duplicate_order
ORD006328,2025-04-17,Signature Hoodie,3,267.0,United States,3PL_West,Carrier_A,none,7.36,3.2,5,False,False,none
ORD006329,2025-03-17,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_A,none,5.01,1.0,5,False,False,none
ORD006330,2025-02-20,Zip Hoodie,2,172.8,United States,3PL_West,Carrier_A,holiday_sale,6.15,3.1,5,False,False,none
ORD006331,2025-03-22,Weighted Tee,1,54.0,Canada,3PL_International,Passport_Global,none,19.3,5.3,9,False,False,none
ORD006332,2025-06-24,Zip Hoodie,3,288.0,United States,3PL_West,Carrier_C,none,7.72,2.5,5,False,False,none
ORD006333,2025-04-03,Cloud Sweatpants,1,70.2,United States,3PL_Central,Carrier_B,holiday_sale,5.68,6.1,5,True,False,none
ORD006334,2025-03-27,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_D,none,7.73,5.7,5,True,False,none
ORD006335,2025-05-20,Weighted Tee,2,86.4,United States,3PL_East,Carrier_B,holiday_sale,6.5,2.6,5,False,True,fit_issue
ORD006336,2025-03-14,Zip Hoodie,1,96.0,United States,3PL_East,Carrier_A,none,5.04,3.7,5,False,False,none
ORD006337,2025-03-21,Signature Hoodie,2,178.0,United States,3PL_Central,Carrier_C,none,7.74,3.4,5,False,False,none
ORD006338,2025-03-07,Cloud Sweatpants,2,156.0,United States,3PL_West,Carrier_C,none,7.75,4.1,5,False,False,none
ORD006339,2025-01-31,Cloud Sweatpants,2,156.0,United States,3PL_Central,Carrier_B,none,7.28,3.2,5,False,False,none
ORD006340,2025-05-14,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_A,none,5.31,2.2,5,False,False,none
ORD006341,2025-06-11,Zip Hoodie,2,192.0,United States,3PL_East,Carrier_D,none,8.63,3.6,5,False,False,none
ORD006342,2025-06-16,Zip Hoodie,2,192.0,United States,3PL_West,Carrier_D,none,7.7,3.7,5,False,False,none
ORD006343,2025-06-13,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_D,none,10.73,5.0,5,False,False,none
ORD006344,2025-03-24,Weighted Tee,4,216.0,Germany,3PL_International,Passport_Global,none,20.31,4.3,9,False,False,none
ORD006345,2025-02-27,Weighted Tee,1,54.0,United States,3PL_West,Carrier_A,none,6.04,3.7,5,False,False,none
ORD006346,2025-04-28,Signature Hoodie,2,178.0,United States,3PL_West,Carrier_B,none,7.87,3.7,5,False,False,none
ORD006347,2025-06-24,Cloud Sweatpants,1,78.0,United States,3PL_Central,Carrier_B,none,4.5,3.9,5,False,False,none
ORD006348,2025-05-17,Lounge Set,1,142.0,United States,3PL_East,Carrier_A,none,6.8,3.4,5,False,False,none
ORD006349,2025-03-31,Cloud Sweatpants,3,234.0,United States,3PL_East,Carrier_A,none,8.2,5.7,5,True,False,none
ORD006350,2025-05-09,Weighted Tee,2,108.0,United Kingdom,3PL_International,Passport_Global,none,18.33,3.7,9,False,False,none
ORD006351,2025-05-25,Signature Hoodie,3,267.0,United States,3PL_West,Carrier_A,none,7.9,4.9,5,False,False,none
ORD006352,2025-06-18,Zip Hoodie,4,307.2,United States,3PL_Central,Carrier_A,email_drop,10.08,2.3,5,False,False,none
ORD006353,2025-05-24,Cloud Sweatpants,4,265.2,United States,3PL_West,Carrier_B,email_drop,9.84,4.2,5,False,False,none
ORD006354,2025-03-22,Signature Hoodie,2,178.0,United States,3PL_Central,Carrier_D,none,9.32,1.1,5,False,False,none
ORD006355,2025-02-24,Zip Hoodie,2,163.2,United States,3PL_West,Carrier_D,holiday_sale,8.05,4.9,5,False,False,none
ORD006356,2025-04-01,Signature Hoodie,3,267.0,United States,3PL_West,Carrier_A,none,6.95,4.1,5,False,False,none
ORD006357,2025-03-06,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.4,3.3,5,False,False,none
ORD006358,2025-06-22,Signature Hoodie,1,89.0,United States,3PL_Central,Carrier_D,none,7.3,3.9,5,False,False,none
ORD006359,2025-04-03,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_B,none,5.23,3.2,5,False,False,none
ORD006360,2025-03-28,Signature Hoodie,3,267.0,Canada,3PL_International,Passport_Global,none,19.61,2.3,9,False,False,none
ORD006361,2025-03-09,Signature Hoodie,1,89.0,United States,3PL_East,Carrier_C,none,4.59,3.5,5,False,False,none
ORD006362,2025-04-29,Signature Hoodie,1,71.2,United Kingdom,3PL_International,Passport_Global,email_drop,18.37,3.6,9,False,False,none
ORD006363,2025-04-05,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_B,none,7.13,4.5,5,False,False,none
ORD006364,2025-01-26,Signature Hoodie,3,267.0,United States,3PL_East,Carrier_B,none,8.34,2.5,5,False,False,none
ORD006365,2025-06-11,Lounge Set,2,284.0,United States,3PL_West,Carrier_A,none,6.31,4.4,5,False,False,none
ORD006366,2025-03-10,Signature Hoodie,4,356.0,Canada,3PL_International,Passport_Global,none,21.17,2.9,9,False,False,none
ORD006367,2025-03-22,Zip Hoodie,3,288.0,United States,3PL_East,Carrier_B,none,6.76,4.2,5,False,False,none
ORD006368,2025-02-11,Signature Hoodie,4,356.0,United States,3PL_West,Carrier_A,none,9.17,3.8,5,False,False,none
ORD006369,2025-04-12,Signature Hoodie,1,89.0,United States,3PL_West,Carrier_B,none,5.18,2.5,5,False,False,none
ORD006370,2025-05-11,Cloud Sweatpants,1,78.0,Australia,3PL_International,Passport_Global,none,16.94,4.2,9,False,False,none
ORD006371,2025-06-13,Cloud Sweatpants,1,78.0,United States,3PL_West,Carrier_B,none,5.22,4.8,5,False,False,none
ORD006372,2025-01-11,Cloud Sweatpants,3,187.2,Canada,3PL_International,Passport_Global,product_launch,19.41,4.4,9,False,False,none
